Palabra,Etiqueta_POS
y,CCONJ
peligro,NOUN
de,ADP
morírsele,NOUN
toda,DET
la,DET
gente,NOUN
",",PUNCT
mandó,VERB
llamar,VERB
todas,DET
las,DET
lenguas,NOUN
",",PUNCT
y,CCONJ
mandólas,VERB
que,SCONJ
por,ADP
los,DET
lugares,NOUN
cercanos,ADJ
a,ADP
ellos,PRON
le,PRON
fuesen,AUX
a,ADP
buscar,VERB
algunos,DET
bastimentos,NOUN
mercados,ADJ
por,ADP
sus,DET
rescates,NOUN
",",PUNCT
y,CCONJ
para,ADP
ello,PRON
les,PRON
dio,VERB
muchos,PRON
;,PUNCT
los,DET
cuales,PRON
fueron,AUX
",",PUNCT
y,CCONJ
no,ADV
hallaron,VERB
ningunos,ADJ
y,CCONJ
visto,VERB
esto,PRON
",",PUNCT
mandó,VERB
llamar,VERB
a,ADP
los,DET
indios,NOUN
principales,ADJ
de,ADP
la,DET
tierra,NOUN
",",PUNCT
y,CCONJ
preguntóles,NOUN
adónde,PRON
habrían,AUX
",",PUNCT
por,ADP
sus,DET
rescates,NOUN
",",PUNCT
bastimentos,NOUN
;,PUNCT
los,DET
cuales,PRON
dijeron,VERB
que,SCONJ
a,ADP
nueve,NUM
leguas,NOUN
de,ADP
allí,ADV
estaban,VERB
en,ADP
la,DET
ribera,NOUN
de,ADP
unas,DET
grandes,ADJ
lagunas,NOUN
unos,DET
indios,NOUN
que,PRON
se,PRON
llaman,VERB
arrianicosies,PRON
",",PUNCT
y,CCONJ
que,SCONJ
éstos,PRON
tienen,VERB
muchos,DET
bastimentos,NOUN
en,ADP
gran,ADJ
abundancia,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
éstos,PRON
darían,VERB
lo,PRON
que,PRON
fuese,AUX
menester,NOUN
.,PUNCT
"


",SPACE
CAPÍTULO,PUNCT
LXVII,ADJ
"

",SPACE
De,ADP
cómo,PRON
el,DET
gobernador,NOUN
mandó,VERB
a,ADP
buscar,VERB
bastimentos,NOUN
al,ADP
capitán,NOUN
Mendoza,PROPN
"

",SPACE
Luego,ADV
que,SCONJ
el,DET
gobernador,NOUN
se,PRON
informó,VERB
de,ADP
los,DET
indios,NOUN
principales,ADJ
del,ADP
puerto,NOUN
",",PUNCT
mandó,VERB
juntar,VERB
los,DET
oficiales,NOUN
",",PUNCT
clérigos,NOUN
y,CCONJ
capitanes,NOUN
y,CCONJ
otras,DET
personas,NOUN
de,ADP
experiencia,NOUN
para,ADP
tomar,VERB
con,ADP
ellos,PRON
acuerdo,NOUN
y,CCONJ
parescer,NOUN
de,ADP
lo,PRON
que,PRON
debía,AUX
hacer,VERB
",",PUNCT
porque,SCONJ
toda,DET
la,DET
gente,NOUN
pedía,VERB
de,ADP
comer,VERB
",",PUNCT
y,CCONJ
el,DET
gobernador,NOUN
no,ADV
tenía,VERB
qué,PRON
les,PRON
dar,VERB
",",PUNCT
y,CCONJ
estaban,VERB
para,ADP
se,PRON
le,PRON
derramar,VERB
y,CCONJ
ir,VERB
por,ADP
la,DET
tierra,NOUN
adentro,ADV
a,ADP
buscar,VERB
de,ADP
comer,VERB
;,PUNCT
y,CCONJ
juntos,ADJ
los,DET
oficiales,NOUN
y,CCONJ
clérigos,NOUN
",",PUNCT
les,PRON
dijo,VERB
que,SCONJ
vían,VERB
ya,ADV
la,DET
necesidad,NOUN
y,CCONJ
hambre,NOUN
",",PUNCT
que,PRON
era,AUX
tan,ADV
general,ADJ
",",PUNCT
que,PRON
padescían,VERB
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
esperaba,VERB
menos,ADV
que,SCONJ
morir,VERB
todos,PRON
si,SCONJ
brevemente,ADV
no,ADV
se,PRON
daba,VERB
orden,NOUN
para,ADP
lo,PRON
remediar,VERB
",",PUNCT
y,CCONJ
que,SCONJ
él,PRON
era,AUX
informado,VERB
que,SCONJ
los,DET
indios,NOUN
que,PRON
se,PRON
llaman,VERB
arrianicosies,NOUN
tenían,VERB
bastimentos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
diesen,VERB
su,DET
parescer,NOUN
de,ADP
lo,PRON
que,PRON
en,ADP
ello,PRON
debía,AUX
de,ADP
hacer,VERB
;,PUNCT
los,DET
cuales,PRON
todos,PRON
juntamente,ADV
le,PRON
dijeron,VERB
que,SCONJ
debía,AUX
enviar,VERB
a,ADP
los,DET
pueblos,NOUN
de,ADP
los,DET
indios,NOUN
la,DET
mayor,ADJ
parte,NOUN
de,ADP
la,DET
gente,NOUN
",",PUNCT
ansí,VERB
para,ADP
se,PRON
mantener,VERB
y,CCONJ
sustentar,VERB
como,SCONJ
a,ADP
comprar,VERB
bastimento,NOUN
",",PUNCT
para,ADP
que,SCONJ
enviasen,VERB
luego,ADV
a,ADP
la,DET
gente,NOUN
que,PRON
consigo,VERB
quedaba,VERB
en,ADP
el,DET
puerto,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
si,SCONJ
los,DET
indios,NOUN
no,ADV
quisiesen,VERB
dar,VERB
los,DET
bastimentos,NOUN
comprándoselos,DET
",",PUNCT
que,SCONJ
se,PRON
los,PRON
tomasen,VERB
por,ADP
fuerza,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
se,PRON
pusiesen,VERB
en,ADP
los,DET
defender,VERB
",",PUNCT
los,PRON
hiciesen,VERB
guerra,NOUN
hasta,ADP
se,PRON
los,PRON
tomar,VERB
;,PUNCT
porque,SCONJ
atenta,VERB
la,DET
necesidad,NOUN
que,PRON
había,AUX
",",PUNCT
y,CCONJ
que,SCONJ
todos,PRON
se,PRON
morían,VERB
de,ADP
hambre,NOUN
",",PUNCT
que,PRON
del,ADP
altar,NOUN
se,PRON
podía,AUX
tomar,VERB
para,ADP
comer,VERB
;,PUNCT
y,CCONJ
este,DET
parecer,NOUN
dieron,VERB
firmado,ADJ
de,ADP
sus,DET
nombres,NOUN
;,PUNCT
y,CCONJ
ansí,VERB
",",PUNCT
se,PRON
acordó,VERB
de,ADP
enviar,VERB
a,ADP
buscar,VERB
los,DET
bastimentos,NOUN
al,ADP
dicho,ADJ
capitán,NOUN
",",PUNCT
con,ADP
esta,DET
instrucción,NOUN
:,PUNCT
"

",SPACE
«,PUNCT
Lo,PRON
que,PRON
vos,PROPN
el,DET
capitán,NOUN
Gonzalo,PROPN
de,ADP
Mendoza,PROPN
habéis,AUX
de,ADP
hacer,VERB
en,ADP
los,DET
pueblos,NOUN
donde,PRON
vais,AUX
a,ADP
buscar,VERB
bastimentos,NOUN
para,ADP
sustentar,VERB
esta,DET
gente,NOUN
por,ADP
que,SCONJ
no,ADV
se,PRON
muera,VERB
de,ADP
hambre,NOUN
",",PUNCT
es,AUX
que,SCONJ
los,DET
bastimentos,NOUN
que,PRON
ansí,VERB
mercáredes,PROPN
",",PUNCT
habéislo,VERB
de,ADP
pagar,VERB
muy,ADV
a,ADP
contento,ADJ
de,ADP
los,DET
indios,NOUN
socorinos,PROPN
y,CCONJ
sococies,PROPN
",",PUNCT
y,CCONJ
a,ADP
los,DET
otros,PRON
que,PRON
por,ADP
la,DET
comarca,NOUN
están,AUX
poblados,ADJ
",",PUNCT
y,CCONJ
decirles,VERB
heis,ADJ
de,ADP
mi,DET
parte,NOUN
que,SCONJ
estoy,AUX
maravillado,ADJ
de,ADP
ellos,PRON
cómo,PRON
no,ADV
me,PRON
han,AUX
venido,VERB
a,ADP
ver,VERB
",",PUNCT
como,SCONJ
lo,PRON
han,AUX
hecho,VERB
todas,DET
las,DET
otras,DET
generaciones,NOUN
de,ADP
la,DET
comarca,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
yo,PRON
tengo,VERB
relación,NOUN
que,PRON
ellos,PRON
son,AUX
buenos,ADJ
",",PUNCT
y,CCONJ
que,SCONJ
por,ADP
ello,PRON
deseo,VERB
verlos,VERB
y,CCONJ
tenerlos,AUX
por,ADP
amigos,NOUN
",",PUNCT
y,CCONJ
darles,VERB
de,ADP
mis,DET
cosas,NOUN
",",PUNCT
y,CCONJ
que,PRON
vengan,VERB
a,ADP
dar,VERB
la,DET
obediencia,NOUN
a,ADP
Su,DET
Majestad,PROPN
",",PUNCT
como,SCONJ
lo,PRON
han,AUX
hecho,VERB
todos,DET
los,DET
otros,PRON
;,PUNCT
y,CCONJ
haciéndolo,VERB
ansí,VERB
",",PUNCT
siempre,ADV
los,DET
favoresceré,NOUN
y,CCONJ
ayudaré,VERB
contra,ADP
los,DET
que,PRON
los,PRON
quisieren,VERB
enojar,VERB
;,PUNCT
y,CCONJ
habéis,AUX
de,ADP
tener,VERB
gran,ADJ
vigilancia,NOUN
y,CCONJ
cuidado,NOUN
que,PRON
por,ADP
los,DET
lugares,NOUN
que,PRON
pasáredes,ADJ
de,ADP
los,DET
indios,NOUN
nuestros,DET
amigos,NOUN
no,ADV
consintáis,ADJ
que,SCONJ
ninguna,PRON
de,ADP
la,DET
gente,NOUN
que,PRON
con,ADP
vos,PROPN
lleváis,VERB
entren,VERB
por,ADP
sus,DET
lugares,NOUN
ni,CCONJ
les,PRON
hagan,VERB
fuerza,NOUN
ni,CCONJ
otro,PRON
ningún,DET
mal,ADJ
tratamiento,NOUN
",",PUNCT
sino,CCONJ
que,SCONJ
todo,DET
lo,PRON
que,PRON
rescatáredes,PROPN
y,CCONJ
ellos,PRON
os,PRON
dieren,VERB
",",PUNCT
lo,PRON
paguéis,VERB
a,ADP
su,DET
contento,NOUN
",",PUNCT
y,CCONJ
ellos,PRON
no,ADV
tengan,VERB
causa,NOUN
de,ADP
se,PRON
quejar,VERB
;,PUNCT
y,CCONJ
llegado,VERB
a,ADP
los,DET
pueblos,NOUN
",",PUNCT
pediréis,NOUN
a,ADP
los,DET
indios,NOUN
a,ADP
do,ADP
vais,NOUN
que,SCONJ
os,PRON
den,VERB
de,ADP
los,DET
mantenimientos,NOUN
que,PRON
tuvieren,VERB
para,ADP
sustentar,VERB
las,DET
gentes,NOUN
que,PRON
lleváis,VERB
",",PUNCT
ofresciéndoles,VERB
la,DET
paga,NOUN
y,CCONJ
rogándoselo,VERB
con,ADP
amorosas,ADJ
palabras,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
no,ADV
os,PRON
lo,PRON
quisieren,VERB
dar,VERB
",",PUNCT
requerírselo,NOUN
heis,ADJ
una,PRON
",",PUNCT
y,CCONJ
dos,NUM
",",PUNCT
y,CCONJ
tres,NUM
veces,NOUN
",",PUNCT
y,CCONJ
más,ADV
",",PUNCT
cuantas,NOUN
de,ADP
derecho,NOUN
pudiéredes,PROPN
y,CCONJ
debiéredes,PROPN
",",PUNCT
y,CCONJ
ofresciéndole,NOUN
primero,ADV
la,DET
paga,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
todavía,ADV
no,ADV
os,PRON
lo,PRON
quisieren,VERB
dar,VERB
",",PUNCT
tomarlo,VERB
heis,ADJ
por,ADP
fuerza,NOUN
;,PUNCT
y,CCONJ
si,SCONJ
os,PRON
lo,PRON
defendieren,VERB
con,ADP
mano,NOUN
armada,ADJ
",",PUNCT
hacerle,VERB
heis,PROPN
la,DET
guerra,NOUN
",",PUNCT
porque,SCONJ
la,DET
hambre,NOUN
en,ADP
que,PRON
quedamos,VERB
no,ADV
sufre,VERB
otra,DET
cosa,NOUN
;,PUNCT
y,CCONJ
en,ADP
todo,DET
lo,PRON
que,PRON
sucediere,VERB
adelante,ADV
os,PRON
habed,VERB
tan,ADV
templadamente,ADV
",",PUNCT
cuanto,ADV
conviene,VERB
al,ADP
servicio,NOUN
de,ADP
Dios,PROPN
y,CCONJ
de,ADP
Su,DET
Majestad,PROPN
;,PUNCT
lo,PRON
cual,PRON
confío,VERB
de,ADP
vos,PROPN
",",PUNCT
como,SCONJ
de,ADP
servidor,NOUN
de,ADP
Su,DET
Majestad,PROPN
.,PUNCT
»,PUNCT
"


",SPACE
CAPÍTULO,ADJ
LXVIII,PROPN
"

",SPACE
De,ADP
cómo,PRON
envió,VERB
un,DET
bergantín,NOUN
a,ADP
descubrir,VERB
el,DET
río,NOUN
de,ADP
los,DET
xarayes,NOUN
",",PUNCT
y,CCONJ
en,ADP
él,PRON
al,ADP
capitán,NOUN
Ribera,PROPN
"

",SPACE
Con,ADP
esta,DET
instrucción,NOUN
envió,VERB
al,ADP
capitán,NOUN
Gonzalo,PROPN
de,ADP
Mendoza,PROPN
",",PUNCT
con,ADP
el,DET
parescer,NOUN
de,ADP
los,DET
clérigos,NOUN
y,CCONJ
oficiales,ADJ
y,CCONJ
capitanes,NOUN
",",PUNCT
y,CCONJ
con,ADP
ciento,NUM
y,CCONJ
veinte,NUM
cristianos,NOUN
y,CCONJ
seiscientos,NOUN
indios,NOUN
flecheros,ADJ
",",PUNCT
que,PRON
bastaban,VERB
para,ADP
mucha,DET
más,ADV
cosa,NOUN
",",PUNCT
y,CCONJ
partió,VERB
a,ADP
15,NUM
días,NOUN
del,ADP
mes,NOUN
de,ADP
diciembre,NOUN
del,ADP
dicho,ADJ
año,NOUN
;,PUNCT
y,CCONJ
los,DET
indios,NOUN
naturales,ADJ
del,ADP
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
avisaron,VERB
al,ADP
gobernador,NOUN
",",PUNCT
y,CCONJ
le,PRON
informaron,VERB
que,SCONJ
por,ADP
el,DET
río,NOUN
del,ADP
Igatu,PROPN
arriba,ADV
podían,AUX
ir,VERB
gentes,NOUN
en,ADP
los,DET
bergantines,NOUN
a,ADP
tierra,NOUN
de,ADP
los,DET
indios,NOUN
xarayes,ADJ
",",PUNCT
porque,SCONJ
ya,ADV
comenzaban,VERB
a,ADP
crescer,VERB
las,DET
aguas,NOUN
",",PUNCT
y,CCONJ
podían,AUX
bien,ADV
los,DET
navíos,NOUN
navegar,VERB
;,PUNCT
y,CCONJ
que,SCONJ
los,DET
indios,NOUN
xarayes,ADJ
y,CCONJ
otros,DET
indios,NOUN
que,PRON
están,AUX
en,ADP
la,DET
ribera,NOUN
tenían,VERB
muchos,DET
bastimentos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
asimesmo,NOUN
había,AUX
otros,DET
brazos,NOUN
de,ADP
ríos,NOUN
muy,ADV
caudalosos,ADJ
que,PRON
venían,VERB
de,ADP
la,DET
tierra,NOUN
adentro,ADV
y,CCONJ
se,PRON
juntaban,VERB
en,ADP
el,DET
río,NOUN
del,ADP
Igatu,PROPN
",",PUNCT
y,CCONJ
había,AUX
grandes,ADJ
pueblos,NOUN
de,ADP
indios,NOUN
",",PUNCT
y,CCONJ
que,PRON
tenían,VERB
muchos,DET
mantenimientos,NOUN
;,PUNCT
y,CCONJ
por,ADP
saber,VERB
todos,DET
los,DET
secretos,NOUN
del,ADP
dicho,ADJ
río,NOUN
",",PUNCT
envió,VERB
al,ADP
capitán,NOUN
Hernando,PROPN
de,ADP
Ribera,PROPN
en,ADP
un,DET
bergantín,NOUN
",",PUNCT
con,ADP
cincuenta,NUM
y,CCONJ
dos,NUM
hombres,NOUN
",",PUNCT
para,ADP
que,SCONJ
fuesen,AUX
por,ADP
el,DET
río,NOUN
arriba,ADV
hasta,ADP
los,DET
pueblos,NOUN
de,ADP
los,DET
indios,NOUN
xarayes,ADJ
y,CCONJ
hablase,VERB
en,ADP
su,DET
principal,ADJ
y,CCONJ
se,PRON
informase,VERB
de,ADP
lo,PRON
de,ADP
adelante,ADV
",",PUNCT
y,CCONJ
pasase,VERB
a,ADP
los,DET
ver,VERB
y,CCONJ
descubrir,VERB
por,ADP
vista,NOUN
de,ADP
ojos,NOUN
;,PUNCT
y,CCONJ
no,ADV
saliendo,VERB
en,ADP
tierra,NOUN
él,PRON
ni,CCONJ
ninguno,PRON
de,ADP
su,DET
compañía,NOUN
",",PUNCT
excepto,ADP
la,DET
lengua,NOUN
con,ADP
otros,PRON
dos,NUM
",",PUNCT
procurase,VERB
ver,VERB
y,CCONJ
contratar,VERB
con,ADP
los,DET
indios,NOUN
de,ADP
la,DET
costa,NOUN
del,ADP
río,NOUN
por,ADP
donde,PRON
iba,VERB
",",PUNCT
dándoles,VERB
dádivas,NOUN
y,CCONJ
asentando,VERB
paces,NOUN
con,ADP
ellos,PRON
",",PUNCT
para,ADP
que,SCONJ
volviese,VERB
bien,ADV
informado,ADJ
de,ADP
lo,PRON
que,PRON
en,ADP
la,DET
tierra,NOUN
había,AUX
",",PUNCT
y,CCONJ
para,ADP
ello,PRON
le,PRON
dio,VERB
una,DET
instrucción,NOUN
con,ADP
muchos,DET
rescates,NOUN
",",PUNCT
y,CCONJ
por,ADP
ella,PRON
y,CCONJ
de,ADP
palabra,NOUN
le,PRON
informó,VERB
de,ADP
todo,DET
aquello,PRON
que,PRON
convenía,VERB
al,ADP
servicio,NOUN
de,ADP
Su,DET
Majestad,PROPN
y,CCONJ
al,ADP
bien,NOUN
de,ADP
la,DET
tierra,NOUN
",",PUNCT
el,DET
cual,PRON
partió,VERB
y,CCONJ
hizo,VERB
vela,NOUN
a,ADP
20,NUM
días,NOUN
del,ADP
mes,NOUN
de,ADP
diciembre,NOUN
del,ADP
dicho,ADJ
año,NOUN
.,PUNCT
"

",SPACE
Dende,VERB
algunos,DET
días,NOUN
que,SCONJ
el,DET
capitán,NOUN
Gonzalo,PROPN
de,ADP
Mendoza,PROPN
había,AUX
partido,VERB
con,ADP
la,DET
gente,NOUN
a,ADP
comprar,VERB
los,DET
bastimentos,NOUN
",",PUNCT
escribió,VERB
una,DET
carta,NOUN
cómo,PRON
al,ADP
tiempo,NOUN
que,PRON
llegó,VERB
a,ADP
los,DET
lugares,NOUN
de,ADP
los,DET
indios,NOUN
arrianicosies,ADJ
había,AUX
enviado,VERB
con,ADP
una,DET
lengua,NOUN
a,ADP
decir,VERB
cómo,PRON
él,PRON
iba,VERB
a,ADP
su,DET
tierra,NOUN
a,ADP
les,PRON
rogar,VERB
le,PRON
vendiesen,VERB
de,ADP
los,DET
bastimentos,NOUN
que,PRON
tenían,VERB
",",PUNCT
y,CCONJ
que,SCONJ
se,PRON
los,PRON
pagaría,VERB
en,ADP
rescates,NOUN
muy,ADV
a,ADP
su,DET
contento,NOUN
",",PUNCT
en,ADP
cuentas,NOUN
y,CCONJ
cuchillos,NOUN
y,CCONJ
cuñas,NOUN
de,ADP
hierro,NOUN
(,PUNCT
lo,PRON
cual,PRON
ellos,PRON
tenían,VERB
en,ADP
mucho,ADV
),PUNCT
",",PUNCT
y,CCONJ
les,PRON
daría,VERB
muchos,DET
anzuelos,NOUN
;,PUNCT
los,DET
cuales,PRON
rescates,ADJ
llevó,VERB
la,DET
lengua,NOUN
para,ADP
se,PRON
los,PRON
enseñar,VERB
para,ADP
que,SCONJ
los,PRON
viesen,VERB
;,PUNCT
y,CCONJ
que,SCONJ
no,ADV
iban,AUX
a,ADP
hacerles,VERB
mal,ADV
ni,CCONJ
daño,NOUN
ni,CCONJ
tomalles,NOUN
nada,NOUN
por,ADP
fuerza,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
la,DET
lengua,NOUN
había,AUX
ido,VERB
y,CCONJ
había,AUX
vuelto,VERB
huyendo,VERB
de,ADP
los,DET
indios,NOUN
",",PUNCT
y,CCONJ
que,PRON
habían,AUX
salido,VERB
a,ADP
él,PRON
a,ADP
lo,PRON
matar,VERB
",",PUNCT
y,CCONJ
que,PRON
le,PRON
habían,AUX
tirado,VERB
muchas,DET
flechas,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
decían,VERB
que,SCONJ
no,ADV
fuesen,AUX
los,DET
cristianos,NOUN
a,ADP
su,DET
tierra,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
les,PRON
querían,VERB
dar,VERB
ninguna,DET
cosa,NOUN
;,PUNCT
antes,ADV
los,PRON
habían,AUX
de,ADP
matar,VERB
a,ADP
todos,PRON
",",PUNCT
y,CCONJ
que,PRON
para,ADP
ello,PRON
les,PRON
habían,AUX
venido,VERB
a,ADP
ayudar,VERB
los,DET
indios,NOUN
guaxarapos,ADJ
",",PUNCT
que,PRON
eran,AUX
muy,ADV
valientes,ADJ
;,PUNCT
los,DET
cuales,PRON
habían,AUX
muerto,VERB
cristianos,ADJ
",",PUNCT
y,CCONJ
decían,VERB
que,SCONJ
los,DET
cristianos,NOUN
tenían,VERB
las,DET
cabezas,NOUN
tiernas,ADJ
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
eran,AUX
recios,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
el,DET
dicho,ADJ
Gonzalo,PROPN
de,ADP
Mendoza,PROPN
había,AUX
tornado,VERB
a,ADP
enviar,VERB
la,DET
misma,DET
lengua,NOUN
a,ADP
rogar,VERB
y,CCONJ
requerir,VERB
los,DET
indios,NOUN
que,PRON
les,PRON
diesen,VERB
los,DET
bastimentos,NOUN
",",PUNCT
y,CCONJ
con,ADP
él,PRON
envió,VERB
algunos,DET
españoles,NOUN
que,PRON
viesen,VERB
lo,PRON
que,PRON
pasaba,VERB
;,PUNCT
todos,DET
los,DET
cuales,PRON
habían,AUX
vuelto,VERB
huyendo,VERB
de,ADP
los,DET
indios,NOUN
",",PUNCT
diciendo,VERB
que,SCONJ
habían,AUX
salido,VERB
con,ADP
mano,NOUN
armada,ADJ
para,ADP
los,DET
matar,VERB
",",PUNCT
y,CCONJ
les,PRON
habían,AUX
tirado,VERB
muchas,DET
flechas,NOUN
",",PUNCT
diciendo,VERB
que,SCONJ
se,PRON
saliesen,VERB
de,ADP
su,DET
tierra,NOUN
",",PUNCT
que,PRON
no,ADV
les,PRON
querían,VERB
dar,VERB
los,DET
bastimentos,NOUN
;,PUNCT
y,CCONJ
que,PRON
visto,VERB
esto,PRON
",",PUNCT
que,SCONJ
él,PRON
había,AUX
ido,VERB
con,ADP
toda,DET
la,DET
gente,NOUN
a,ADP
les,PRON
hablar,VERB
y,CCONJ
asegurar,VERB
;,PUNCT
y,CCONJ
que,SCONJ
llegados,ADJ
cerca,ADV
de,ADP
su,DET
lugar,NOUN
",",PUNCT
habían,AUX
salido,VERB
contra,ADP
él,PRON
todos,DET
los,DET
indios,NOUN
de,ADP
la,DET
tierra,NOUN
",",PUNCT
tirándoles,VERB
muchas,DET
flechas,NOUN
y,CCONJ
procurándoles,VERB
de,ADP
matar,VERB
",",PUNCT
sin,ADP
les,PRON
querer,AUX
oír,VERB
ni,CCONJ
dar,VERB
lugar,NOUN
a,ADP
que,SCONJ
les,PRON
dijese,VERB
alguna,DET
cosa,NOUN
de,ADP
las,DET
que,PRON
les,PRON
querían,VERB
hablar,VERB
;,PUNCT
por,ADP
lo,PRON
cual,PRON
en,ADP
su,DET
defensa,NOUN
habían,AUX
derrocado,VERB
dos,NUM
de,ADP
ellos,PRON
con,ADP
arcabuces,NOUN
",",PUNCT
y,CCONJ
como,SCONJ
los,DET
otros,PRON
los,PRON
vieron,VERB
muertos,NOUN
",",PUNCT
todos,PRON
se,PRON
fueron,AUX
huyendo,VERB
por,ADP
los,DET
montes,NOUN
.,PUNCT
Los,DET
cristianos,NOUN
fueron,AUX
a,ADP
sus,DET
casas,NOUN
",",PUNCT
adonde,PRON
habían,AUX
hallado,VERB
muy,ADV
gran,ADJ
abundancia,NOUN
de,ADP
mantenimientos,NOUN
de,ADP
maíz,NOUN
y,CCONJ
de,ADP
mandubies,NOUN
",",PUNCT
y,CCONJ
otras,DET
yerbas,NOUN
y,CCONJ
raíces,NOUN
y,CCONJ
cosas,NOUN
de,ADP
comer,VERB
;,PUNCT
y,CCONJ
que,SCONJ
luego,ADV
con,ADP
uno,PRON
de,ADP
los,DET
indios,NOUN
que,PRON
había,AUX
tomado,VERB
preso,NOUN
envió,VERB
a,ADP
decir,VERB
a,ADP
los,DET
indios,NOUN
que,PRON
se,PRON
viniesen,VERB
a,ADP
sus,DET
casas,NOUN
",",PUNCT
porque,SCONJ
él,PRON
les,PRON
prometía,VERB
y,CCONJ
aseguraba,VERB
de,ADP
los,DET
tener,VERB
por,ADP
amigos,NOUN
",",PUNCT
y,CCONJ
de,ADP
no,ADV
les,PRON
hacer,VERB
ningún,DET
daño,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
les,PRON
pagaría,VERB
los,DET
bastimentos,NOUN
que,PRON
en,ADP
sus,DET
casas,NOUN
les,PRON
habían,AUX
tomado,VERB
cuando,SCONJ
ellos,PRON
huyeron,VERB
;,PUNCT
lo,PRON
cual,PRON
no,ADV
habían,AUX
querido,VERB
hacer,VERB
",",PUNCT
antes,ADV
habían,AUX
venido,VERB
a,ADP
les,PRON
dar,VERB
guerra,NOUN
adonde,PRON
tenían,VERB
sentado,ADJ
el,DET
real,NOUN
",",PUNCT
y,CCONJ
habían,AUX
puesto,VERB
fuego,NOUN
a,ADP
sus,DET
propias,ADJ
casas,NOUN
",",PUNCT
y,CCONJ
se,PRON
habían,AUX
quemado,VERB
mucha,DET
parte,NOUN
de,ADP
ellas,PRON
",",PUNCT
y,CCONJ
que,SCONJ
hacían,VERB
llamamiento,NOUN
de,ADP
otras,DET
muchas,DET
generaciones,NOUN
de,ADP
indios,NOUN
para,ADP
venir,VERB
a,ADP
matarlos,VERB
",",PUNCT
y,CCONJ
que,SCONJ
ansí,VERB
lo,PRON
decían,VERB
",",PUNCT
y,CCONJ
no,ADV
dejaban,VERB
de,ADP
venir,VERB
a,ADP
les,PRON
hacer,VERB
todo,DET
el,DET
daño,NOUN
que,PRON
podían,VERB
.,PUNCT
El,DET
gobernador,NOUN
le,PRON
envió,VERB
a,ADP
mandar,VERB
que,SCONJ
trabajase,VERB
y,CCONJ
procurase,VERB
de,ADP
tornar,VERB
los,DET
indios,NOUN
a,ADP
sus,DET
casas,NOUN
",",PUNCT
y,CCONJ
no,ADV
les,PRON
consintiese,VERB
hacer,VERB
ningún,DET
mal,NOUN
ni,CCONJ
daño,NOUN
ni,CCONJ
guerra,NOUN
",",PUNCT
antes,ADV
les,PRON
pagase,VERB
todos,DET
los,DET
bastimentos,NOUN
que,PRON
les,PRON
había,AUX
tomado,VERB
",",PUNCT
y,CCONJ
les,PRON
dejasen,VERB
en,ADP
paz,NOUN
",",PUNCT
y,CCONJ
fuesen,AUX
a,ADP
buscar,VERB
los,DET
bastimentos,NOUN
por,ADP
otras,DET
partes,NOUN
;,PUNCT
y,CCONJ
luego,ADV
le,PRON
tornó,VERB
a,ADP
avisar,VERB
el,DET
capitán,NOUN
cómo,PRON
los,PRON
había,AUX
enviado,VERB
a,ADP
llamar,VERB
y,CCONJ
asegurar,VERB
para,ADP
que,SCONJ
se,PRON
volviesen,VERB
a,ADP
sus,DET
casas,NOUN
",",PUNCT
y,CCONJ
que,PRON
les,PRON
tenía,VERB
por,ADP
amigos,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
no,ADV
les,PRON
haría,VERB
mal,ADV
",",PUNCT
y,CCONJ
los,PRON
trataría,VERB
bien,ADV
;,PUNCT
lo,PRON
cual,PRON
no,ADV
quisieron,VERB
hacer,VERB
",",PUNCT
antes,ADV
continuo,ADJ
vinieron,VERB
a,ADP
hacerle,VERB
guerra,NOUN
y,CCONJ
todo,DET
el,DET
daño,NOUN
que,PRON
podían,VERB
con,ADP
otras,DET
generaciones,NOUN
de,ADP
indios,NOUN
que,PRON
habían,AUX
llamado,VERB
para,ADP
ello,PRON
",",PUNCT
ansí,VERB
de,ADP
los,DET
guaxarapos,NOUN
y,CCONJ
guatos,PROPN
",",PUNCT
enemigos,NOUN
nuestros,DET
",",PUNCT
que,SCONJ
se,PRON
habían,AUX
juntado,VERB
con,ADP
ellos,PRON
.,PUNCT
"


",SPACE
CAPÍTULO,PUNCT
LXIX,PROPN
"
",SPACE
De,ADP
cómo,PRON
vino,VERB
de,ADP
la,DET
entrada,NOUN
el,DET
capitán,NOUN
Francisco,PROPN
de,ADP
Ribera,PROPN
"

",SPACE
A,ADP
